#   E_{K^- d} (MeV) IA (Re) (1/MeV)  IA (Im) (1/MeV)  FCA (Re) (1/MeV) FCA Iim) (1/MeV)
     2317.000       -0.1541199       -0.6408324E-01   -0.1609911       -0.7137201E-01
     2317.100       -0.1542399       -0.6430840E-01   -0.1611218       -0.7162450E-01
     2317.200       -0.1543597       -0.6453432E-01   -0.1612523       -0.7187787E-01
     2317.300       -0.1544795       -0.6476100E-01   -0.1613828       -0.7213213E-01
     2317.400       -0.1545991       -0.6498845E-01   -0.1615131       -0.7238725E-01
     2317.500       -0.1547186       -0.6521668E-01   -0.1616434       -0.7264327E-01
     2317.600       -0.1548380       -0.6544568E-01   -0.1617735       -0.7290017E-01
     2317.700       -0.1549572       -0.6567547E-01   -0.1619035       -0.7315797E-01
     2317.800       -0.1550764       -0.6590603E-01   -0.1620334       -0.7341667E-01
     2317.900       -0.1551954       -0.6613738E-01   -0.1621632       -0.7367626E-01
     2318.000       -0.1553142       -0.6636951E-01   -0.1622929       -0.7393676E-01
     2318.100       -0.1554329       -0.6660244E-01   -0.1624224       -0.7419816E-01
     2318.200       -0.1555515       -0.6683616E-01   -0.1625519       -0.7446048E-01
     2318.300       -0.1556700       -0.6707068E-01   -0.1626812       -0.7472371E-01
     2318.400       -0.1557883       -0.6730599E-01   -0.1628103       -0.7498785E-01
     2318.500       -0.1559064       -0.6754211E-01   -0.1629394       -0.7525293E-01
     2318.600       -0.1560244       -0.6777904E-01   -0.1630683       -0.7551892E-01
     2318.700       -0.1561423       -0.6801677E-01   -0.1631971       -0.7578585E-01
     2318.800       -0.1562600       -0.6825532E-01   -0.1633257       -0.7605371E-01
     2318.900       -0.1563776       -0.6849468E-01   -0.1634543       -0.7632250E-01
     2319.000       -0.1564950       -0.6873486E-01   -0.1635826       -0.7659224E-01
     2319.100       -0.1566122       -0.6897586E-01   -0.1637109       -0.7686292E-01
     2319.200       -0.1567293       -0.6921769E-01   -0.1638390       -0.7713456E-01
     2319.300       -0.1568463       -0.6946034E-01   -0.1639669       -0.7740714E-01
     2319.400       -0.1569630       -0.6970382E-01   -0.1640947       -0.7768068E-01
     2319.500       -0.1570796       -0.6994814E-01   -0.1642223       -0.7795518E-01
     2319.600       -0.1571961       -0.7019330E-01   -0.1643498       -0.7823065E-01
     2319.700       -0.1573123       -0.7043930E-01   -0.1644772       -0.7850709E-01
     2319.800       -0.1574284       -0.7068614E-01   -0.1646044       -0.7878450E-01
     2319.900       -0.1575443       -0.7093383E-01   -0.1647314       -0.7906288E-01
     2320.000       -0.1576600       -0.7118237E-01   -0.1648582       -0.7934224E-01
     2320.100       -0.1577756       -0.7143177E-01   -0.1649849       -0.7962260E-01
     2320.200       -0.1578909       -0.7168202E-01   -0.1651114       -0.7990394E-01
     2320.300       -0.1580061       -0.7193314E-01   -0.1652378       -0.8018627E-01
     2320.400       -0.1581211       -0.7218511E-01   -0.1653640       -0.8046960E-01
     2320.500       -0.1582359       -0.7243796E-01   -0.1654900       -0.8075394E-01
     2320.600       -0.1583505       -0.7269168E-01   -0.1656158       -0.8103928E-01
     2320.700       -0.1584649       -0.7294627E-01   -0.1657414       -0.8132563E-01
     2320.800       -0.1585791       -0.7320174E-01   -0.1658669       -0.8161300E-01
     2320.900       -0.1586931       -0.7345809E-01   -0.1659922       -0.8190138E-01
     2321.000       -0.1588069       -0.7371532E-01   -0.1661173       -0.8219078E-01
     2321.100       -0.1589205       -0.7397345E-01   -0.1662421       -0.8248122E-01
     2321.200       -0.1590339       -0.7423247E-01   -0.1663668       -0.8277269E-01
     2321.300       -0.1591470       -0.7449238E-01   -0.1664913       -0.8306519E-01
     2321.400       -0.1592600       -0.7475319E-01   -0.1666156       -0.8335874E-01
     2321.500       -0.1593727       -0.7501491E-01   -0.1667397       -0.8365333E-01
     2321.600       -0.1594852       -0.7527753E-01   -0.1668636       -0.8394897E-01
     2321.700       -0.1595975       -0.7554107E-01   -0.1669873       -0.8424567E-01
     2321.800       -0.1597095       -0.7580552E-01   -0.1671108       -0.8454342E-01
     2321.900       -0.1598214       -0.7607088E-01   -0.1672340       -0.8484224E-01
     2322.000       -0.1599330       -0.7633717E-01   -0.1673571       -0.8514212E-01
     2322.100       -0.1600443       -0.7660438E-01   -0.1674799       -0.8544309E-01
     2322.200       -0.1601554       -0.7687252E-01   -0.1676025       -0.8574513E-01
     2322.300       -0.1602663       -0.7714160E-01   -0.1677249       -0.8604825E-01
     2322.400       -0.1603769       -0.7741160E-01   -0.1678470       -0.8635245E-01
     2322.500       -0.1604873       -0.7768256E-01   -0.1679689       -0.8665775E-01
     2322.600       -0.1605974       -0.7795445E-01   -0.1680906       -0.8696415E-01
     2322.700       -0.1607073       -0.7822730E-01   -0.1682120       -0.8727165E-01
     2322.800       -0.1608169       -0.7850109E-01   -0.1683332       -0.8758026E-01
     2322.900       -0.1609262       -0.7877584E-01   -0.1684541       -0.8788997E-01
     2323.000       -0.1610353       -0.7905155E-01   -0.1685748       -0.8820080E-01
     2323.100       -0.1611441       -0.7932823E-01   -0.1686953       -0.8851276E-01
     2323.200       -0.1612526       -0.7960587E-01   -0.1688155       -0.8882584E-01
     2323.300       -0.1613609       -0.7988449E-01   -0.1689354       -0.8914005E-01
     2323.400       -0.1614688       -0.8016408E-01   -0.1690550       -0.8945539E-01
     2323.500       -0.1615765       -0.8044465E-01   -0.1691744       -0.8977189E-01
     2323.600       -0.1616839       -0.8072620E-01   -0.1692936       -0.9008952E-01
     2323.700       -0.1617910       -0.8100875E-01   -0.1694124       -0.9040831E-01
     2323.800       -0.1618979       -0.8129228E-01   -0.1695310       -0.9072826E-01
     2323.900       -0.1620044       -0.8157681E-01   -0.1696493       -0.9104936E-01
     2324.000       -0.1621106       -0.8186234E-01   -0.1697673       -0.9137164E-01
     2324.100       -0.1622165       -0.8214888E-01   -0.1698850       -0.9169509E-01
     2324.200       -0.1623222       -0.8243643E-01   -0.1700025       -0.9201971E-01
     2324.300       -0.1624275       -0.8272499E-01   -0.1701196       -0.9234552E-01
     2324.400       -0.1625324       -0.8301456E-01   -0.1702364       -0.9267252E-01
     2324.500       -0.1626371       -0.8330516E-01   -0.1703530       -0.9300071E-01
     2324.600       -0.1627414       -0.8359679E-01   -0.1704692       -0.9333010E-01
     2324.700       -0.1628454       -0.8388945E-01   -0.1705851       -0.9366070E-01
     2324.800       -0.1629491       -0.8418314E-01   -0.1707007       -0.9399251E-01
     2324.900       -0.1630525       -0.8447786E-01   -0.1708160       -0.9432553E-01
     2325.000       -0.1631555       -0.8477364E-01   -0.1709309       -0.9465978E-01
     2325.100       -0.1632581       -0.8507046E-01   -0.1710456       -0.9499525E-01
     2325.200       -0.1633604       -0.8536834E-01   -0.1711599       -0.9533196E-01
     2325.300       -0.1634624       -0.8566727E-01   -0.1712738       -0.9566991E-01
     2325.400       -0.1635640       -0.8596726E-01   -0.1713875       -0.9600909E-01
     2325.500       -0.1636652       -0.8626832E-01   -0.1715007       -0.9634953E-01
     2325.600       -0.1637661       -0.8657045E-01   -0.1716137       -0.9669123E-01
     2325.700       -0.1638666       -0.8687366E-01   -0.1717263       -0.9703419E-01
     2325.800       -0.1639668       -0.8717794E-01   -0.1718385       -0.9737842E-01
     2325.900       -0.1640665       -0.8748331E-01   -0.1719503       -0.9772392E-01
     2326.000       -0.1641659       -0.8778977E-01   -0.1720618       -0.9807070E-01
     2326.100       -0.1642649       -0.8809732E-01   -0.1721730       -0.9841877E-01
     2326.200       -0.1643635       -0.8840598E-01   -0.1722837       -0.9876812E-01
     2326.300       -0.1644617       -0.8871573E-01   -0.1723941       -0.9911878E-01
     2326.400       -0.1645594       -0.8902659E-01   -0.1725040       -0.9947074E-01
     2326.500       -0.1646568       -0.8933857E-01   -0.1726136       -0.9982401E-01
     2326.600       -0.1647538       -0.8965166E-01   -0.1727228       -0.1001786    
     2326.700       -0.1648504       -0.8996588E-01   -0.1728316       -0.1005345    
     2326.800       -0.1649465       -0.9028123E-01   -0.1729400       -0.1008918    
     2326.900       -0.1650422       -0.9059770E-01   -0.1730480       -0.1012503    
     2327.000       -0.1651375       -0.9091532E-01   -0.1731556       -0.1016102    
     2327.100       -0.1652323       -0.9123408E-01   -0.1732627       -0.1019715    
     2327.200       -0.1653267       -0.9155398E-01   -0.1733694       -0.1023341    
     2327.300       -0.1654207       -0.9187504E-01   -0.1734757       -0.1026981    
     2327.400       -0.1655142       -0.9219725E-01   -0.1735816       -0.1030634    
     2327.500       -0.1656072       -0.9252063E-01   -0.1736870       -0.1034302    
     2327.600       -0.1656998       -0.9284518E-01   -0.1737920       -0.1037983    
     2327.700       -0.1657919       -0.9317090E-01   -0.1738965       -0.1041678    
     2327.800       -0.1658835       -0.9349780E-01   -0.1740006       -0.1045387    
     2327.900       -0.1659747       -0.9382587E-01   -0.1741041       -0.1049109    
     2328.000       -0.1660654       -0.9415514E-01   -0.1742073       -0.1052846    
     2328.100       -0.1661556       -0.9448560E-01   -0.1743099       -0.1056597    
     2328.200       -0.1662452       -0.9481727E-01   -0.1744121       -0.1060363    
     2328.300       -0.1663344       -0.9515013E-01   -0.1745138       -0.1064142    
     2328.400       -0.1664231       -0.9548420E-01   -0.1746150       -0.1067936    
     2328.500       -0.1665113       -0.9581950E-01   -0.1747157       -0.1071745    
     2328.600       -0.1665989       -0.9615601E-01   -0.1748159       -0.1075567    
     2328.700       -0.1666860       -0.9649374E-01   -0.1749155       -0.1079405    
     2328.800       -0.1667726       -0.9683271E-01   -0.1750147       -0.1083257    
     2328.900       -0.1668586       -0.9717291E-01   -0.1751133       -0.1087124    
     2329.000       -0.1669441       -0.9751436E-01   -0.1752115       -0.1091005    
     2329.100       -0.1670291       -0.9785705E-01   -0.1753090       -0.1094901    
     2329.200       -0.1671134       -0.9820100E-01   -0.1754061       -0.1098813    
     2329.300       -0.1671973       -0.9854621E-01   -0.1755025       -0.1102739    
     2329.400       -0.1672805       -0.9889268E-01   -0.1755985       -0.1106680    
     2329.500       -0.1673632       -0.9924042E-01   -0.1756938       -0.1110637    
     2329.600       -0.1674452       -0.9958944E-01   -0.1757886       -0.1114609    
     2329.700       -0.1675267       -0.9993973E-01   -0.1758828       -0.1118596    
     2329.800       -0.1676076       -0.1002913       -0.1759765       -0.1122598    
     2329.900       -0.1676879       -0.1006442       -0.1760695       -0.1126616    
     2330.000       -0.1677676       -0.1009984       -0.1761620       -0.1130649    
     2330.100       -0.1678466       -0.1013539       -0.1762538       -0.1134698    
     2330.200       -0.1679250       -0.1017106       -0.1763450       -0.1138763    
     2330.300       -0.1680028       -0.1020688       -0.1764356       -0.1142844    
     2330.400       -0.1680800       -0.1024282       -0.1765256       -0.1146940    
     2330.500       -0.1681565       -0.1027889       -0.1766149       -0.1151052    
     2330.600       -0.1682323       -0.1031510       -0.1767036       -0.1155180    
     2330.700       -0.1683075       -0.1035145       -0.1767917       -0.1159324    
     2330.800       -0.1683820       -0.1038792       -0.1768791       -0.1163485    
     2330.900       -0.1684558       -0.1042454       -0.1769658       -0.1167662    
     2331.000       -0.1685289       -0.1046128       -0.1770518       -0.1171855    
     2331.100       -0.1686013       -0.1049817       -0.1771372       -0.1176064    
     2331.200       -0.1686730       -0.1053519       -0.1772218       -0.1180290    
     2331.300       -0.1687440       -0.1057235       -0.1773058       -0.1184532    
     2331.400       -0.1688143       -0.1060965       -0.1773891       -0.1188791    
     2331.500       -0.1688839       -0.1064709       -0.1774716       -0.1193067    
     2331.600       -0.1689527       -0.1068466       -0.1775534       -0.1197360    
     2331.700       -0.1690207       -0.1072238       -0.1776345       -0.1201670    
     2331.800       -0.1690880       -0.1076024       -0.1777148       -0.1205996    
     2331.900       -0.1691546       -0.1079823       -0.1777944       -0.1210340    
     2332.000       -0.1692203       -0.1083637       -0.1778732       -0.1214701    
     2332.100       -0.1692853       -0.1087466       -0.1779513       -0.1219079    
     2332.200       -0.1693495       -0.1091308       -0.1780286       -0.1223474    
     2332.300       -0.1694128       -0.1095165       -0.1781050       -0.1227887    
     2332.400       -0.1694754       -0.1099037       -0.1781807       -0.1232317    
     2332.500       -0.1695371       -0.1102922       -0.1782556       -0.1236765    
     2332.600       -0.1695980       -0.1106823       -0.1783296       -0.1241231    
     2332.700       -0.1696581       -0.1110738       -0.1784028       -0.1245714    
     2332.800       -0.1697173       -0.1114668       -0.1784752       -0.1250216    
     2332.900       -0.1697756       -0.1118613       -0.1785467       -0.1254735    
     2333.000       -0.1698331       -0.1122572       -0.1786174       -0.1259272    
     2333.100       -0.1698897       -0.1126546       -0.1786871       -0.1263828    
     2333.200       -0.1699454       -0.1130536       -0.1787560       -0.1268402    
     2333.300       -0.1700002       -0.1134540       -0.1788241       -0.1272994    
     2333.400       -0.1700540       -0.1138560       -0.1788912       -0.1277604    
     2333.500       -0.1701070       -0.1142594       -0.1789573       -0.1282233    
     2333.600       -0.1701590       -0.1146644       -0.1790226       -0.1286881    
     2333.700       -0.1702100       -0.1150709       -0.1790869       -0.1291547    
     2333.800       -0.1702601       -0.1154789       -0.1791503       -0.1296232    
     2333.900       -0.1703093       -0.1158885       -0.1792127       -0.1300937    
     2334.000       -0.1703574       -0.1162997       -0.1792742       -0.1305660    
     2334.100       -0.1704046       -0.1167124       -0.1793346       -0.1310402    
     2334.200       -0.1704507       -0.1171266       -0.1793941       -0.1315163    
     2334.300       -0.1704958       -0.1175424       -0.1794525       -0.1319944    
     2334.400       -0.1705399       -0.1179598       -0.1795099       -0.1324744    
     2334.500       -0.1705829       -0.1183788       -0.1795663       -0.1329563    
     2334.600       -0.1706249       -0.1187994       -0.1796217       -0.1334403    
     2334.700       -0.1706658       -0.1192216       -0.1796759       -0.1339262    
     2334.800       -0.1707057       -0.1196453       -0.1797291       -0.1344140    
     2334.900       -0.1707444       -0.1200707       -0.1797812       -0.1349039    
     2335.000       -0.1707821       -0.1204977       -0.1798323       -0.1353957    
     2335.100       -0.1708186       -0.1209263       -0.1798822       -0.1358896    
     2335.200       -0.1708539       -0.1213566       -0.1799309       -0.1363855    
